Date,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018
02/12 12:00,985.5,904,2110,700,638.7000122,529.7000122,373.2000122,493.5,609,1125,317.8999939,591.5999756,583.7999878,652.2000122,388.7000122,352.7999878,326.2999878,271.1000061,264.8999939,299.2999878,323,206.6999969,335,291.8999939,332.8999939,317.2999878,531.5999756,901.0999756,570.7000122,482.5,493.2000122,414.8999939,,681.4000244,599.0999756,385.2999878,,,426,501.2000122,,500,585.7999878,728.2999878,360.5,797.5999756,472.7999878,536.7000122,833.2999878,588,280.2999878,735.7000122
03/12 12:00,944.9000244,882.4000244,2041,670,640,562.7000122,364,478.7999878,579.2000122,1061,306.5,586.9000244,562.9000244,635.5,376.2000122,341.7000122,317.7000122,257.2999878,256,287.7999878,315.6000061,198.8999939,329.7000122,281.7000122,321.7000122,302.2000122,488.7999878,855.4000244,555.0999756,469.2999878,475.8999939,403.3999939,2076,653.5999756,614.7000122,374.7000122,,,410.5,482.5,,483.7999878,566.0999756,700.5,347.2999878,753.4000244,445.8999939,521.5,809.7000122,572.7000122,272.6000061,710.2000122
04/12 12:00,917.5,855.7000122,1978,641.2999878,642.2000122,598.5999756,352.5,464.3999939,554.4000244,999,296.1000061,580.5,544.0999756,612,364.2999878,332.8999939,307.2999878,243.6999969,250.6999969,275.1000061,311.6000061,195.1000061,321.5,272.2999878,309.5,289.5,451,810.5999756,542,457.8999939,449,385,1998,631.2000122,623,362.6000061,,,401.3999939,462.7000122,,471.1000061,546.4000244,675.5,343,720.7000122,433,502.5,781.5,563.5999756,272.7000122,681.2000122
05/12 12:00,894.2999878,805.0999756,1907,615.7000122,650.5999756,646,341.7000122,459.2999878,537.2000122,948.5,289.1000061,569.7999878,521.4000244,592.4000244,352.5,320.8999939,298.8999939,231.1000061,242.3999939,266.2000122,304.6000061,189,310.2999878,267.5,296.2999878,282.2999878,419.8999939,759,530.7999878,445.3999939,432.6000061,372.1000061,1935,611.7000122,622.9000244,349.7999878,,,387.2999878,441.6000061,,455.7000122,530.7999878,648.4000244,338.5,686.4000244,414.5,491.1000061,757.2999878,555,274.2000122,660.0999756
06/12 12:00,860.2000122,770.2999878,1832,587.7000122,651.4000244,701.0999756,333.7000122,454.8999939,521.7999878,907.2000122,281.5,563.9000244,499.1000061,581,340.8999939,306.7000122,289.2999878,222.1999969,240.1000061,260.8999939,288.8999939,182,297.6000061,269.6000061,289.1000061,275.5,391.1000061,725.2000122,520.2000122,433.7000122,423.2999878,360.2999878,1875,590.9000244,607,348.2000122,,,370.7999878,425.5,,434.2999878,516.9000244,623.4000244,331.6000061,660.4000244,401.7999878,493.2000122,699.4000244,549.5,268.2999878,638
07/12 12:00,840.2000122,752.5999756,1758,562.2000122,635.5,686.7000122,324.3999939,450.5,502.2999878,866.5999756,272.2999878,556.2999878,488.3999939,558.5,329.2999878,296.1000061,281.5,215.3000031,240.1000061,250.3000031,278.2999878,178.3000031,282.1000061,269.7999878,281.5,266.3999939,367.2000122,696.0999756,511,417,414.6000061,348.7000122,1805,575.0999756,584.2000122,339.3999939,,,356.8999939,410.2000122,,418.5,498.6000061,578.7999878,325.3999939,640.2999878,393.1000061,503,638.5,539.7999878,259.7000122,618.2000122
08/12 12:00,818.5999756,752.4000244,1682,539,614.0999756,666.7000122,309.7000122,442.2000122,488.6000061,826,265.2999878,550.7000122,475.3999939,556.7999878,317.8999939,288.2999878,272.2999878,206.5,230.8999939,238.3999939,267.2999878,173,270.7000122,269,273,252.1999969,348.2000122,670.7999878,502.2000122,410.1000061,406.2000122,336.1000061,1735,557.7999878,561.9000244,327.7000122,,,343.2000122,397.3999939,,406,486.3999939,571.9000244,314.2999878,619.4000244,389.7000122,497.3999939,615.0999756,534.7999878,256.2000122,595.7000122
09/12 12:00,800.9000244,700.5,1631,512.7999878,587.5999756,646.7999878,297.7999878,419.3999939,475.3999939,785.4000244,257.7000122,533.2999878,463.2000122,554.7999878,306.5,278.2999878,265.2999878,197,220.8999939,231.3999939,256.2000122,167.3000031,259.6000061,265.1000061,269.2000122,244.1000061,335,646,493.1000061,399.7000122,398.7000122,323.6000061,1662,545.9000244,536.0999756,312.2999878,,,299.3999939,381,,397.2999878,467.2999878,563.2999878,302.6000061,604.0999756,365.8999939,475.5,592.5999756,517.5999756,251.3000031,583.5999756
10/12 12:00,782.2000122,681.4000244,1566,487.3999939,534.5999756,627.2000122,296.2000122,392.8999939,462.2000122,747.9000244,248.5,495,453.2000122,544.5999756,297.6000061,268.8999939,256.2000122,187.1999969,209.6999969,225,251.5,160.1999969,254.1000061,257.7000122,265.1000061,234.8999939,330.6000061,621.5999756,478.2999878,389.1000061,393.3999939,320,1596,531.0999756,511.8999939,290.2000122,,,285.7000122,365.2999878,,388.3999939,453.2999878,548.4000244,285.7000122,583.5999756,344.7999878,434.5,559.4000244,499.7000122,241.3000031,568.0999756
11/12 12:00,760.5999756,666.0999756,1500,464.2000122,514.2999878,608,293.7999878,375.6000061,451.8999939,719.7999878,240.6999969,477.7999878,440.2000122,526.5,296.2000122,261.1000061,242,180.6000061,200.6000061,218.3000031,246.3999939,153.5,240.1000061,246.8999939,260.7000122,228,324.2000122,598.7999878,461,380.6000061,386.1000061,320.6000061,1552,515.2999878,489.2999878,279,,,278.6000061,356.6000061,,372.8999939,438.6000061,530.7999878,273.7999878,567.7999878,329.8999939,429.7000122,533.4000244,477.7999878,234.3999939,554.5999756
12/12 12:00,736.5999756,662.7999878,1441,438,500.6000061,589.2000122,289.1000061,362.2999878,450.2000122,691.0999756,231.5,460.2000122,428,507.7000122,293,251.8999939,234.6999969,173.1000061,190.8000031,210.1999969,245.1999969,147.8000031,218.6000061,234.3999939,262.7999878,222,310.5,579.2999878,449.1000061,372.3999939,380.7999878,323.3999939,1494,495.6000061,465.2999878,271.2999878,,,268.7000122,345.3999939,,360.5,426.8999939,513.2000122,264.6000061,548.2000122,317.7000122,407.7999878,511.1000061,450.1000061,230.6000061,537.5999756
13/12 12:00,701.4000244,654.4000244,1386,411.8999939,498.6000061,571.5,274.2999878,357.7000122,447,664.7000122,225,447,418,484.3999939,289.6000061,244.1000061,227.3999939,167.3000031,178.8999939,203.3999939,242,141,214.3000031,224.5,263,216,299.1000061,560.5,436.6000061,364.3999939,372.7000122,321.1000061,1436,466.6000061,443.2999878,260.2999878,,,256.3999939,333.6000061,,343.1000061,414.2000122,497.8999939,249.6000061,522.7000122,275.2000122,383.3999939,491.2000122,429.6000061,224.5,524.0999756
14/12 12:00,694.2000122,649.2000122,1332,387.6000061,496.3999939,553.9000244,270.8999939,354.7000122,438.1000061,636.2999878,218.3000031,416.2999878,405.5,429.2000122,286.2000122,234.8999939,218.5,161.3000031,172.3999939,194.1999969,239.3999939,138.1999969,205,215.5,260.7000122,209.3000031,288.5,548,425.1000061,351.5,364,310.2999878,1382,451.5,423.3999939,251.6000061,,,244.8999939,320.5,,329.5,401.7999878,486.3999939,236.3999939,506.2000122,270.6000061,368.2000122,473.6000061,414.2000122,218.6999969,510.8999939
15/12 12:00,689.2000122,642,1271,366.1000061,493.5,535.2999878,261.2999878,352.7999878,406,613.0999756,210.1999969,405.2999878,393.7999878,403.5,282.7999878,228,208.1999969,157.5,164.5,185,238.3999939,133.8999939,201.5,205.8999939,251.1000061,201.1999969,278.2999878,527.7000122,410.5,339.3999939,351.7000122,301.3999939,1329,433.8999939,406.2000122,247.6999969,,,236.1999969,322.5,,318.1000061,391.1000061,470.7000122,224.8999939,486.6000061,280.5,351.5,456.5,399.7999878,215.6000061,497.3999939
16/12 12:00,681.9000244,630.0999756,1226,342.8999939,468.7999878,516.5,251.8999939,346.2999878,389.8999939,593.9000244,204,393.7999878,384.2999878,367.2000122,279.3999939,222,195.8000031,151.1000061,155.5,179.8999939,235.1999969,128.3999939,199.1999969,195,240.1000061,195.3000031,268.1000061,509.8999939,399.7000122,329.3999939,338.1000061,296.8999939,1278,409.3999939,389.6000061,238.1000061,,,229.1999969,306.1000061,,306.7000122,378.5,458.2000122,218.3000031,461.1000061,274.7999878,337.2999878,450.8999939,386.3999939,209.6000061,482
17/12 12:00,668.5999756,624.7999878,1163,320.7000122,442.3999939,506,245.6000061,339.6000061,381,575.9000244,194.3999939,383.3999939,373,348,277.5,216,189.6999969,146.3999939,148.8000031,171.1000061,230.5,124.3000031,195.8999939,186.3999939,228.3999939,189,258.7000122,493.2000122,389.1000061,318.3999939,329.1000061,282.8999939,1233,397.5,375.1000061,227.8000031,,,224.8999939,286,,295.6000061,368.2999878,445.1000061,206.8999939,445.1000061,263.5,321.3999939,444.7999878,369,203.6000061,465.2999878
18/12 12:00,657.2000122,615.7000122,1111,300.8999939,416.2000122,493,241.3000031,324,370.1000061,558.2999878,177.1999969,367.6000061,364,347.6000061,281.2999878,210,184.1000061,142.3000031,143.8999939,167.1000061,220.1999969,119.9000015,183.3000031,178.6000061,221.3000031,181.3999939,250.8999939,478.7999878,380.3999939,305.2999878,317.1000061,274.7000122,1189,389.1000061,364.3999939,221.6000061,,,221.5,278.3999939,,285.2999878,360.5,432,197.8000031,433.6000061,254.6000061,305,436,360.5,197.6999969,455.7999878
19/12 12:00,644.7000122,590.2000122,1060,282.2999878,390.8999939,479.7999878,234.6999969,306.8999939,352.1000061,540.7000122,172.8000031,346.7999878,352.5,351.2999878,286.3999939,204,178.5,138.3000031,138.3999939,160.6999969,206.8000031,114.9000015,173.8000031,172.3999939,212.5,175.6999969,240.8999939,462.3999939,366.8999939,290.7999878,301.5,262.3999939,1142,380.6000061,353,211.6999969,,,215.6000061,268.5,,275.2999878,352.7000122,419,190.6999969,418.2999878,247.8000031,294.2000122,426.8999939,352.5,193.5,447
20/12 12:00,633.9000244,563.2000122,1019,273,366.2999878,466.6000061,228,297.6000061,336.3999939,523.0999756,168.3999939,321.5,341.7000122,354.2999878,279.2000122,198.1000061,173,134.3000031,134.3000031,155.8000031,197.6000061,112.1999969,169.6000061,166.1000061,204.1999969,170.1999969,231.5,448,351,282.3999939,286.2999878,244.8999939,1104,372.3999939,341.7999878,203.8000031,,,206.8999939,,,268,344.8999939,409.7999878,183.8999939,399.8999939,241,282.1000061,414.3999939,341.1000061,185.6000061,435.7999878
21/12 12:00,609.5999756,559.2000122,968.7999878,270.7000122,343.7000122,454.3999939,222.6999969,296.2000122,324.5,506.3999939,165.3000031,329.5,332.8999939,353.6000061,250.1999969,193.1000061,167.8000031,130.3000031,130.3000031,151,188.6000061,108,162.6000061,163.8999939,197.5,165.3999939,225,431.6000061,371.1000061,278.2999878,278.8999939,234.1999969,1060,364.3999939,336.8999939,196.6000061,,,198.1000061,,,258.1000061,337.1000061,397.6000061,176.6000061,384.7999878,234.3999939,274.7999878,404.8999939,327.7000122,179.1000061,421.3999939
22/12 12:00,595.5999756,548,938.2000122,274.5,326.7999878,444.3999939,218.8000031,292.2999878,321.8999939,492,161.1000061,323.3999939,321.7000122,347.3999939,232.1000061,189.5,163,126.3000031,125.9000015,146.8000031,178.1999969,103,155.8999939,163.8000031,189.1999969,160.1000061,219,418.2999878,402.3999939,261.8999939,271.2999878,224.5,1028,353.2000122,329.3999939,188,,,192.1000061,,,247.8999939,329.5,385,167.6000061,372.2999878,232.6000061,265.1000061,381.3999939,312.5,172.5,419.7000122
23/12 12:00,585.2000122,527.7000122,902.7000122,280.3999939,317.7000122,431.3999939,214.3000031,287.2000122,315.6000061,475.6000061,158.1000061,310.2999878,311.1000061,332.5,223.6999969,184.1000061,158.1999969,122.3000031,119.5999985,143.8000031,169.8999939,99.37999725,151,163.8000031,180.8000031,153.5,213,404.6000061,394.1000061,253,262.7999878,216.1999969,1010,345.1000061,318.6000061,178.5,,,184,,,237.8999939,321.8999939,372.6000061,160.3000031,358.7000122,239,256.3999939,362.7999878,295.8999939,168.3999939,402.6000061
24/12 12:00,573.2000122,509.8999939,852.7999878,281.7000122,306.5,418.2999878,214.6999969,286,310.7000122,461.2000122,153.8999939,312.7999878,302.6000061,312.6000061,213.3000031,178.5,152.8999939,118.8000031,112.5999985,136.6999969,163.1000061,95.72000122,146.3999939,166,172.6000061,147.8000031,206.3000031,389.8999939,371.3999939,241.5,258.2999878,209.3000031,993.5999756,335.5,308.8999939,171.6000061,,,174.3999939,,,230.8999939,314.2999878,361,154.3000031,346.8999939,245.5,247.6000061,352.7000122,278.2999878,163,392.5
25/12 12:00,564.0999756,492.2999878,822.2000122,276.2000122,297.6000061,405.5,217.5,275.2999878,307.6000061,444.7999878,150.8999939,314.1000061,291.8999939,278.6000061,207,173,144.6999969,116.6999969,108.8000031,127.1999969,157.6999969,92.45999908,141.8999939,174.5,165.6000061,140.6000061,199.5,381,349.6000061,234.1999969,251.6999969,201.1999969,981.7000122,325.7999878,299.1000061,165.1999969,,,167.5,,,224.6000061,307.7999878,352.7000122,148.3999939,339.1000061,242.1000061,237.6999969,344.8999939,260.8999939,160.3000031,380.6000061
26/12 12:00,555.2999878,475.6000061,793.2000122,272.6000061,295.5,393.7999878,220.5,248.8000031,309.6000061,431.3999939,146.8000031,308,282.5,256,201,167.8000031,137.3999939,114.6999969,106.6999969,124.6999969,150.6999969,90.16999817,136,176.1999969,160.6000061,136.8000031,198.3999939,371,330,225.1000061,244.8999939,194.6999969,970.0999756,318.2000122,288.8999939,160.3000031,,,160.6000061,,,218.5,304.3999939,341.5,142.3999939,329.2999878,228.3000031,227.8999939,337.1000061,264.6000061,156.6999969,370.2999878
27/12 12:00,546.5,462.2000122,758.5999756,271.5,289.1000061,384.2999878,220.8000031,249.1999969,288.6000061,418.2999878,144.1999969,304.7999878,274.7000122,257.7000122,195.3000031,163,142.1000061,112.1999969,104.5,122.6999969,144.5,86.87999725,131.3000031,162.6999969,155.8000031,134.1999969,194.5,356.7000122,313,218.8000031,238.1000061,186.3999939,955.9000244,310.6000061,280.2999878,153.3999939,,,155.5,,,209.8999939,284.8999939,333.3999939,140,316.5,218.8999939,221.5,324.7000122,271.2000122,154.1999969,360.6000061
28/12 12:00,537.7000122,451.8999939,712.4000244,277,282.2999878,372.1000061,213.8000031,247.8999939,275.7999878,405.5,140.8000031,304.6000061,264.7000122,250.1999969,189,158.1999969,138.8999939,108.4000015,101.5999985,120.6999969,140.3000031,84.01999664,129.6999969,147.1999969,150.6000061,130.3000031,187,345.6000061,294.3999939,212.8000031,231.3999939,178.6000061,932,303,272.1000061,148.3999939,,,148.6000061,,,203.6000061,270.1000061,325.6000061,138,308.2999878,212.6000061,212.8999939,321,272.7999878,150.6999969,350.7999878
29/12 12:00,528.9000244,449.2000122,684.7000122,280.6000061,277,360.2999878,209.8000031,242.1999969,267.8999939,392.8999939,138.1999969,301.3999939,255.3000031,237.6999969,180.8000031,153.3999939,131.1000061,104.6999969,99.27999878,118.1999969,135.8999939,81.98000336,124.4000015,143.1999969,144.5,126.3000031,175.1999969,335.1000061,277.5,206.8000031,225,173,903.4000244,295.6000061,265,144.1999969,,,144.1999969,,,197.6999969,258.1000061,314.6000061,134,,206.3000031,203.6000061,312.6000061,265.1000061,147.1000061,343
30/12 12:00,520.9000244,439.3999939,658.4000244,282.2999878,275.2000122,344.1000061,204.1999969,238,259.2999878,381.5,135,289.6000061,248.3999939,228.3999939,173.3000031,149.1000061,128.6000061,101.5,96.05000305,116,130.8000031,79.36000061,120.4000015,142.5,140.6999969,123.5,153.5,317.3999939,264.8999939,,219.5,168.6000061,879.5,288.7999878,258,140.1999969,,,139.3000031,,,192,248.1000061,303.3999939,126.5,,196.6000061,168,294.1000061,257.7999878,145,333.6000061
31/12 12:00,515.4000244,423.8999939,642.5999756,278.6000061,269.5,313.1000061,198.8000031,232.1000061,254.8000031,373.7999878,133.6000061,283.1000061,242.3000031,222.6999969,168.5,146.3000031,126.1999969,99.26000214,93.76999664,119.1999969,128.1999969,78.27999878,116.8000031,140.1999969,138.1999969,124.4000015,161.1999969,301.5,252.1999969,,215.8000031,166.8999939,737.2999878,282,248.5,137.1000061,,,134.1999969,,,183.8999939,241,295.3999939,121.3000031,,189.5,148.6000061,284.6000061,248.1000061,143,325.3999939
