,Observation,Start Date,End Date,StationName
360,1,2001-09-07 12:00:00,2001-09-08 12:00:00,Dibiya
361,1,2003-10-06 12:00:00,2003-10-07 12:00:00,Dibiya
362,1,1980-09-04 12:00:00,1980-09-13 12:00:00,Kayes
363,1,1981-08-09 12:00:00,1981-08-11 12:00:00,Kayes
364,1,1986-09-06 12:00:00,1986-09-08 12:00:00,Kayes
365,1,1988-09-04 12:00:00,1988-09-21 12:00:00,Kayes
366,1,1989-08-24 12:00:00,1989-08-30 12:00:00,Kayes
367,1,1991-09-03 12:00:00,1991-09-04 12:00:00,Kayes
368,1,1991-10-05 12:00:00,1991-10-07 12:00:00,Kayes
369,1,1992-09-01 12:00:00,1992-09-05 12:00:00,Kayes
370,1,1992-09-09 12:00:00,1992-09-11 12:00:00,Kayes
371,1,1992-09-17 12:00:00,1992-09-19 12:00:00,Kayes
372,1,1993-09-03 12:00:00,1993-09-08 12:00:00,Kayes
373,1,1994-08-28 12:00:00,1994-09-15 12:00:00,Kayes
374,1,1994-09-20 12:00:00,1994-09-23 12:00:00,Kayes
375,1,1995-08-17 12:00:00,1995-08-19 12:00:00,Kayes
376,1,1995-08-25 12:00:00,1995-09-17 12:00:00,Kayes
377,1,1995-09-21 12:00:00,1995-09-22 12:00:00,Kayes
378,1,1996-08-31 12:00:00,1996-09-04 12:00:00,Kayes
379,1,1997-09-03 12:00:00,1997-09-06 12:00:00,Kayes
380,1,1998-08-29 12:00:00,1998-09-11 12:00:00,Kayes
381,1,1999-08-17 12:00:00,1999-09-03 12:00:00,Kayes
382,1,1999-09-06 12:00:00,1999-09-18 12:00:00,Kayes
383,1,1999-10-10 12:00:00,1999-10-14 12:00:00,Kayes
384,1,2000-09-05 12:00:00,2000-09-20 12:00:00,Kayes
385,1,2001-08-29 12:00:00,2001-09-05 12:00:00,Kayes
386,1,2002-09-05 12:00:00,2002-09-10 12:00:00,Kayes
